id,basename,title,topic_id,topic,scenario,team,staff_count,launched,actual_difficulty,resolved,mentions_price,price_only_at_end,body_characters,date,status,body_sha256
JEV-0356,jev-demo-0356,社内文書の検索の運用ノート — あさぎ情報室 [JEV-0356],T08,社内文書の検索,S02,あさぎ情報室,4,1,1,1,0,0,524,2026-03-27 21:00:00,Draft,9d24c26908a4587655ea2d735c72f0430d331116b5de37fd1d6d3969ae8beabb
JEV-0357,jev-demo-0357,社内文書の検索の担当者の記録 — つむぎ広報室 [JEV-0357],T08,社内文書の検索,S02,つむぎ広報室,7,1,1,1,0,0,532,2024-06-11 08:00:00,Draft,33117000a4c9b14208529708ecfa92be74f87efcbd7c3dde834f2387e5673be7
JEV-0358,jev-demo-0358,社内文書の検索の作業日誌 — こもれび制作室 [JEV-0358],T08,社内文書の検索,S02,こもれび制作室,12,1,1,1,0,0,533,2025-04-11 03:00:00,Draft,ac18ee099aada1bfb31d625c49f126383de0c895d495b3450d01251e6a9a7da6
JEV-0359,jev-demo-0359,社内文書の検索の現場からの報告 — みなと企画室 [JEV-0359],T08,社内文書の検索,S02,みなと企画室,18,1,1,1,0,0,537,2026-02-08 22:00:00,Draft,41e25e6a079d1e563670c962c7d7bc874738e7a3d7a5dec2171e20102f01938b
JEV-0360,jev-demo-0360,社内文書の検索の取り組みのメモ — しおり運用室 [JEV-0360],T08,社内文書の検索,S02,しおり運用室,25,1,1,1,0,0,542,2024-04-25 09:00:00,Draft,5861ea28132bcabc7d346e8a85a2c85882c52c62faa4117b357324843b58649a
JEV-0361,jev-demo-0361,社内文書の検索の運用ノート — あさぎ情報室 [JEV-0361],T08,社内文書の検索,S03,あさぎ情報室,4,1,0,0,0,0,423,2025-02-23 04:00:00,Draft,518bb12ea6e6bea9eb7eab68d7d40b84230b68998c4a4104d7f4684e48b47173
JEV-0362,jev-demo-0362,社内文書の検索の担当者の記録 — つむぎ広報室 [JEV-0362],T08,社内文書の検索,S03,つむぎ広報室,7,1,0,0,0,0,431,2025-12-23 23:00:00,Draft,6b8bd8c54aca3a89e582479bf0fa3583f47534d869d9d6d0cd5fb3d2b5bada85
JEV-0363,jev-demo-0363,社内文書の検索の作業日誌 — こもれび制作室 [JEV-0363],T08,社内文書の検索,S03,こもれび制作室,12,1,0,0,0,0,432,2024-03-09 10:00:00,Draft,a5d2e22c3e8341b9fd0849e0b43e901e58b5f2e836362c88fd335f4996b80ab3
JEV-0364,jev-demo-0364,社内文書の検索の現場からの報告 — みなと企画室 [JEV-0364],T08,社内文書の検索,S03,みなと企画室,18,1,0,0,0,0,436,2025-01-07 05:00:00,Draft,9385a752e870c40ba577d8dc9894aab582567c4fd9b4db0cee5323f483ea304e
JEV-0365,jev-demo-0365,社内文書の検索の取り組みのメモ — しおり運用室 [JEV-0365],T08,社内文書の検索,S03,しおり運用室,25,1,0,0,0,0,441,2025-11-07 00:00:00,Draft,f5d97500d17f5439f884f7d61c9018f0a07f8e86c6b70543cfdeaf5373c99de5
JEV-0366,jev-demo-0366,社内文書の検索の運用ノート — あさぎ情報室 [JEV-0366],T08,社内文書の検索,S04,あさぎ情報室,4,0,0,0,0,0,529,2024-01-22 11:00:00,Draft,cef21e617b037ccb22cedd66426b194b3fc0940e098000a5825cee0637ae7364
JEV-0367,jev-demo-0367,社内文書の検索の担当者の記録 — つむぎ広報室 [JEV-0367],T08,社内文書の検索,S04,つむぎ広報室,7,0,0,0,0,0,537,2024-11-21 06:00:00,Draft,5c652b2089a9b74e88d764e21f2f3a60785dd8d17627a1baec585792339f08cc
JEV-0368,jev-demo-0368,社内文書の検索の作業日誌 — こもれび制作室 [JEV-0368],T08,社内文書の検索,S04,こもれび制作室,12,0,0,0,0,0,538,2025-09-21 01:00:00,Draft,e19b88f2b49c4af825de3102029d39a7229b5e32ddcd14b81c02e0fbb5e08bf1
JEV-0369,jev-demo-0369,社内文書の検索の現場からの報告 — みなと企画室 [JEV-0369],T08,社内文書の検索,S04,みなと企画室,18,0,0,0,0,0,542,2026-07-21 20:00:00,Draft,4767fe065e30d1073faf7ea8500c25db4ebb63b7cb16ae2b9b962db8d100e4e7
JEV-0370,jev-demo-0370,社内文書の検索の取り組みのメモ — しおり運用室 [JEV-0370],T08,社内文書の検索,S04,しおり運用室,25,0,0,0,0,0,547,2024-10-05 07:00:00,Draft,97d87bb2ebc7c078bd6dbcabfc65e9fa517da343ddc185aca4fa1d8aa0fd8172
JEV-0371,jev-demo-0371,社内文書の検索の運用ノート — あさぎ情報室 [JEV-0371],T08,社内文書の検索,S05,あさぎ情報室,4,0,0,0,1,0,501,2025-08-05 02:00:00,Draft,5d61050590dac873098ad84110d8aa2a698cb192e2c2dfa18e2adae29957d7cf
JEV-0372,jev-demo-0372,社内文書の検索の担当者の記録 — つむぎ広報室 [JEV-0372],T08,社内文書の検索,S05,つむぎ広報室,7,0,0,0,1,0,511,2026-06-04 21:00:00,Draft,40c8c3517d3dadd4a85664156673a0e6991804422cc0419a9aec1f6db010ad86
JEV-0373,jev-demo-0373,社内文書の検索の作業日誌 — こもれび制作室 [JEV-0373],T08,社内文書の検索,S05,こもれび制作室,12,0,0,0,1,0,513,2024-08-19 08:00:00,Draft,2f7ed33cad73841ef296dc40bab22dec0d892abb10f1dc05264b265fc565ed99
JEV-0374,jev-demo-0374,社内文書の検索の現場からの報告 — みなと企画室 [JEV-0374],T08,社内文書の検索,S05,みなと企画室,18,0,0,0,1,0,516,2025-06-19 03:00:00,Draft,f52cb92f39634e1a09b46b5b9e6dbb492b2df03c7ecce6e5b0c6b2519840c60e
JEV-0375,jev-demo-0375,社内文書の検索の取り組みのメモ — しおり運用室 [JEV-0375],T08,社内文書の検索,S05,しおり運用室,25,0,0,0,1,0,523,2026-04-18 22:00:00,Draft,3e000a394de6d8d84ac6f5291c0570227ad361e4d3386549e716623054ea9e85
JEV-0376,jev-demo-0376,社内文書の検索の運用ノート — あさぎ情報室 [JEV-0376],T08,社内文書の検索,S06,あさぎ情報室,4,1,0,0,1,0,482,2024-07-03 09:00:00,Draft,45b28965f16d2cca18df4617866c487e112fdcb5956eb233f0eee78dd47a45ee
JEV-0377,jev-demo-0377,社内文書の検索の担当者の記録 — つむぎ広報室 [JEV-0377],T08,社内文書の検索,S06,つむぎ広報室,7,1,0,0,1,0,490,2025-05-03 04:00:00,Draft,2008e8774a967e0791c6d77f45f40aaeb451aaf5692499731ae04905bfe0eabc
JEV-0378,jev-demo-0378,社内文書の検索の作業日誌 — こもれび制作室 [JEV-0378],T08,社内文書の検索,S06,こもれび制作室,12,1,0,0,1,0,491,2026-03-02 23:00:00,Draft,431c23d7d8e1fc06a65b91acdce951dda5fb795793ad2bace57cc1e254a0f157
JEV-0379,jev-demo-0379,社内文書の検索の現場からの報告 — みなと企画室 [JEV-0379],T08,社内文書の検索,S06,みなと企画室,18,1,0,0,1,0,495,2024-05-17 10:00:00,Draft,d1f44ab43cdbe5516410ad05691bcb1a1794a2f12c3031c7d66b54b8c9ac8e49
JEV-0380,jev-demo-0380,社内文書の検索の取り組みのメモ — しおり運用室 [JEV-0380],T08,社内文書の検索,S06,しおり運用室,25,1,0,0,1,0,500,2025-03-17 05:00:00,Draft,e5a0e7b690d6063fcdb3aa4235dad1828eb553bd4ef56b51724f1a7086f65e29
JEV-0381,jev-demo-0381,社内文書の検索の運用ノート — あさぎ情報室 [JEV-0381],T08,社内文書の検索,S07,あさぎ情報室,4,1,0,0,1,1,482,2026-01-15 00:00:00,Draft,d1e9f041a6bf2b19e43167383ef40a5ef1042147b165d7aa505228c0697ce079
JEV-0382,jev-demo-0382,社内文書の検索の担当者の記録 — つむぎ広報室 [JEV-0382],T08,社内文書の検索,S07,つむぎ広報室,7,1,0,0,1,1,490,2024-03-31 11:00:00,Draft,829612fedaedd5873dd6f7f7ed79b9e502503150d750bd937be7c797737daf61
JEV-0383,jev-demo-0383,社内文書の検索の作業日誌 — こもれび制作室 [JEV-0383],T08,社内文書の検索,S07,こもれび制作室,12,1,0,0,1,1,491,2025-01-29 06:00:00,Draft,316631e9f4f6a41ee1dbf4f9fd7ce4a597e1936a834551837f109e06b4dcffc5
JEV-0384,jev-demo-0384,社内文書の検索の現場からの報告 — みなと企画室 [JEV-0384],T08,社内文書の検索,S07,みなと企画室,18,1,0,0,1,1,495,2025-11-29 01:00:00,Draft,8a3dbe7d4e0c66d8595604ce8d6235eeb471b6771d5641a294d6fc807e934d99
JEV-0385,jev-demo-0385,社内文書の検索の取り組みのメモ — しおり運用室 [JEV-0385],T08,社内文書の検索,S07,しおり運用室,25,1,0,0,1,1,500,2024-02-13 12:00:00,Draft,5ccf8630322a238a4f02125f0841e1f2822952bcd5e67f1835868f5b203064d9
JEV-0386,jev-demo-0386,社内文書の検索の運用ノート — あさぎ情報室 [JEV-0386],T08,社内文書の検索,S08,あさぎ情報室,4,1,1,1,0,0,547,2024-12-13 07:00:00,Draft,b0487a0b90ae231d903d7f43f564a858e1968f82a325db361fa2ea55f313f2ba
JEV-0387,jev-demo-0387,社内文書の検索の担当者の記録 — つむぎ広報室 [JEV-0387],T08,社内文書の検索,S08,つむぎ広報室,7,1,1,1,0,0,555,2025-10-13 02:00:00,Draft,4fa9b7f5e4763b3176fbe56aeba43a6bdc6051a02acb31f875688ce5b5ecd914
JEV-0388,jev-demo-0388,社内文書の検索の作業日誌 — こもれび制作室 [JEV-0388],T08,社内文書の検索,S08,こもれび制作室,12,1,1,1,0,0,556,2026-08-12 21:00:00,Draft,1f507bc42b8a9814e36ff02ff8d9351ea00db18c9674a1676a84d8a06dae5c0d
JEV-0389,jev-demo-0389,社内文書の検索の現場からの報告 — みなと企画室 [JEV-0389],T08,社内文書の検索,S08,みなと企画室,18,1,1,1,0,0,560,2024-10-27 08:00:00,Draft,494aebfd6bfd6bd1c73896373e2604570b8e3c9f9de7fd6b73b0fed10102f8e9
JEV-0390,jev-demo-0390,社内文書の検索の取り組みのメモ — しおり運用室 [JEV-0390],T08,社内文書の検索,S08,しおり運用室,25,1,1,1,0,0,565,2025-08-27 03:00:00,Draft,b5c2ac756c0ffebc8e5340cd56db1a1579190be561412d7a16f14355ac740115
JEV-0391,jev-demo-0391,社内文書の検索の運用ノート — あさぎ情報室 [JEV-0391],T08,社内文書の検索,S09,あさぎ情報室,4,1,1,0,0,0,497,2026-06-26 22:00:00,Draft,9c8be772a174ae5cb87e5741e45c408a1209d0a414f21fddf002db4e6b0972f1
JEV-0392,jev-demo-0392,社内文書の検索の担当者の記録 — つむぎ広報室 [JEV-0392],T08,社内文書の検索,S09,つむぎ広報室,7,1,1,0,0,0,505,2024-09-10 09:00:00,Draft,afaa3e8b7f94743cdbe0bb89713c78957f41d89de37a0e2ca68fb81f66935afc
JEV-0393,jev-demo-0393,社内文書の検索の作業日誌 — こもれび制作室 [JEV-0393],T08,社内文書の検索,S09,こもれび制作室,12,1,1,0,0,0,506,2025-07-11 04:00:00,Draft,5fa598fb8e37d5155ef10ab1a54425150d519767f0b8bf1ff0898c1d5d980a5e
JEV-0394,jev-demo-0394,社内文書の検索の現場からの報告 — みなと企画室 [JEV-0394],T08,社内文書の検索,S09,みなと企画室,18,1,1,0,0,0,510,2026-05-10 23:00:00,Draft,4aaebed24a16a1c2a120bdce258353d5a04e5eee3d0c121fd9248b15545e9cc4
JEV-0395,jev-demo-0395,社内文書の検索の取り組みのメモ — しおり運用室 [JEV-0395],T08,社内文書の検索,S09,しおり運用室,25,1,1,0,0,0,515,2024-07-25 10:00:00,Draft,52a7e6c8bfb62789cff7bd2a46ef6e4428ea4acd880a242399e20ec83e6d8021
JEV-0396,jev-demo-0396,社内文書の検索の運用ノート — あさぎ情報室 [JEV-0396],T08,社内文書の検索,S10,あさぎ情報室,4,1,0,0,0,0,492,2025-05-25 05:00:00,Draft,a4265142193264a97b44ccce8fe267d10a1b126b5e5659480fc65b347a33c072
JEV-0397,jev-demo-0397,社内文書の検索の担当者の記録 — つむぎ広報室 [JEV-0397],T08,社内文書の検索,S10,つむぎ広報室,7,1,0,0,0,0,500,2026-03-25 00:00:00,Draft,c2e24307380d1ba7cfe91ca7429d01ff25574485c6dbca10f510e90387beab2a
JEV-0398,jev-demo-0398,社内文書の検索の作業日誌 — こもれび制作室 [JEV-0398],T08,社内文書の検索,S10,こもれび制作室,12,1,0,0,0,0,501,2024-06-08 11:00:00,Draft,15b4458cd69b785fa24c00ca2853bf84a62c1563e10115ef4d02b54ae44c818c
JEV-0399,jev-demo-0399,社内文書の検索の現場からの報告 — みなと企画室 [JEV-0399],T08,社内文書の検索,S10,みなと企画室,18,1,0,0,0,0,505,2025-04-08 06:00:00,Draft,a7d4d79234b551e4221ca3743f402121a36f3da06021ef0b898183a1e20b0b35
JEV-0400,jev-demo-0400,社内文書の検索の取り組みのメモ — しおり運用室 [JEV-0400],T08,社内文書の検索,S10,しおり運用室,25,1,0,0,0,0,510,2026-02-06 01:00:00,Draft,ce6912b555b9359ebff9416eee5d12fdd9a002b3e95412ee735a3d69e669a741
JEV-0401,jev-demo-0401,店舗情報の一括更新の運用ノート — あさぎ情報室 [JEV-0401],T09,店舗情報の一括更新,S01,あさぎ情報室,4,1,1,1,1,0,590,2024-04-22 12:00:00,Draft,f041a907175844f33793c1945f5a255a0270ce1b9327fb8d4ebe6fcb1385ee45
JEV-0402,jev-demo-0402,店舗情報の一括更新の担当者の記録 — つむぎ広報室 [JEV-0402],T09,店舗情報の一括更新,S01,つむぎ広報室,7,1,1,1,1,0,598,2025-02-20 07:00:00,Draft,078a81e05ae6daee07f6a9b7d9523fb231484008a8b8e6e96563a376d3461941
JEV-0403,jev-demo-0403,店舗情報の一括更新の作業日誌 — こもれび制作室 [JEV-0403],T09,店舗情報の一括更新,S01,こもれび制作室,12,1,1,1,1,0,599,2025-12-21 02:00:00,Draft,76db9725f63c87e99380158d2cf120fa82849352e9bc60f558e37c192c464afa
JEV-0404,jev-demo-0404,店舗情報の一括更新の現場からの報告 — みなと企画室 [JEV-0404],T09,店舗情報の一括更新,S01,みなと企画室,18,1,1,1,1,0,603,2024-03-06 13:00:00,Draft,fe9246b9d60ac5a040220547b9510c3189631b1ba99c1b321e5bd742132aaee9
JEV-0405,jev-demo-0405,店舗情報の一括更新の取り組みのメモ — しおり運用室 [JEV-0405],T09,店舗情報の一括更新,S01,しおり運用室,25,1,1,1,1,0,608,2025-01-04 08:00:00,Draft,75bd19518283c84ac56521861dc507200a1dd33a5d84257ad4e100b826bd4ef5
JEV-0406,jev-demo-0406,店舗情報の一括更新の運用ノート — あさぎ情報室 [JEV-0406],T09,店舗情報の一括更新,S02,あさぎ情報室,4,1,1,1,0,0,531,2025-11-04 03:00:00,Draft,b29f8d8f5d6ba87c8a3f069a75da43157b28bfee03a3ad3a6a40facfeb4ceb67
JEV-0407,jev-demo-0407,店舗情報の一括更新の担当者の記録 — つむぎ広報室 [JEV-0407],T09,店舗情報の一括更新,S02,つむぎ広報室,7,1,1,1,0,0,539,2024-01-19 14:00:00,Draft,b9ee7c6732735e1320e8c799fa9025cfd428dc8f49e3aa2790bb9ac019ec94ac
JEV-0408,jev-demo-0408,店舗情報の一括更新の作業日誌 — こもれび制作室 [JEV-0408],T09,店舗情報の一括更新,S02,こもれび制作室,12,1,1,1,0,0,540,2024-11-18 09:00:00,Draft,0cbacf3f5132703afc1f7079a71e71ca8475a92cd135afc6e33c30bf24fccd01
JEV-0409,jev-demo-0409,店舗情報の一括更新の現場からの報告 — みなと企画室 [JEV-0409],T09,店舗情報の一括更新,S02,みなと企画室,18,1,1,1,0,0,544,2025-09-18 04:00:00,Draft,e0b7068337edcca27634ea937632e1c4aa1c57cdf3889f0d3a2ad302bbf91085
JEV-0410,jev-demo-0410,店舗情報の一括更新の取り組みのメモ — しおり運用室 [JEV-0410],T09,店舗情報の一括更新,S02,しおり運用室,25,1,1,1,0,0,549,2026-07-18 23:00:00,Draft,396264cea4c86baf2b4bdefe10730e7d305c22d97eb69db7fb31400f9206f2a5
JEV-0411,jev-demo-0411,店舗情報の一括更新の運用ノート — あさぎ情報室 [JEV-0411],T09,店舗情報の一括更新,S03,あさぎ情報室,4,1,0,0,0,0,429,2024-10-02 10:00:00,Draft,7f60dd5b1ddd74ffd4d7d3d76ab47ee78aa67c3e9ce3cadaf56ca2e2431088ef
JEV-0412,jev-demo-0412,店舗情報の一括更新の担当者の記録 — つむぎ広報室 [JEV-0412],T09,店舗情報の一括更新,S03,つむぎ広報室,7,1,0,0,0,0,437,2025-08-02 05:00:00,Draft,efc7a76d5c7c230e5768ff53d4b938f64af7c2b851bef1a5a2ffddc7ed26c2b9
JEV-0413,jev-demo-0413,店舗情報の一括更新の作業日誌 — こもれび制作室 [JEV-0413],T09,店舗情報の一括更新,S03,こもれび制作室,12,1,0,0,0,0,438,2026-06-02 00:00:00,Draft,2f30518a50f30056d2cfd0adede57de81587ec4061ee1ef904db45cdcdc1a77b
JEV-0414,jev-demo-0414,店舗情報の一括更新の現場からの報告 — みなと企画室 [JEV-0414],T09,店舗情報の一括更新,S03,みなと企画室,18,1,0,0,0,0,442,2024-08-16 11:00:00,Draft,74b090004a207a2b69a7f99db77527acd939f9c486614338cb57d5bc2b118a2c
JEV-0415,jev-demo-0415,店舗情報の一括更新の取り組みのメモ — しおり運用室 [JEV-0415],T09,店舗情報の一括更新,S03,しおり運用室,25,1,0,0,0,0,447,2025-06-16 06:00:00,Draft,c8b190bddd5442b574d0546c2482f01c7eccd1c3bfe43ca6085f560d655a2bf9
JEV-0416,jev-demo-0416,店舗情報の一括更新の運用ノート — あさぎ情報室 [JEV-0416],T09,店舗情報の一括更新,S04,あさぎ情報室,4,0,0,0,0,0,536,2026-04-16 01:00:00,Draft,2ffc064f1c155439b8a1d74d2a63e688ac0ac836764cceffd14a619bc1610dc1
JEV-0417,jev-demo-0417,店舗情報の一括更新の担当者の記録 — つむぎ広報室 [JEV-0417],T09,店舗情報の一括更新,S04,つむぎ広報室,7,0,0,0,0,0,544,2024-06-30 12:00:00,Draft,23e8eacd9a35098aeefc1d16769ea76f679c55280df91107d38b1c82a29eb906
JEV-0418,jev-demo-0418,店舗情報の一括更新の作業日誌 — こもれび制作室 [JEV-0418],T09,店舗情報の一括更新,S04,こもれび制作室,12,0,0,0,0,0,545,2025-04-30 07:00:00,Draft,7d5f767fef8299b16fa0e4c450e710d7cbb466c156acd02fbb99474ed73658b1
JEV-0419,jev-demo-0419,店舗情報の一括更新の現場からの報告 — みなと企画室 [JEV-0419],T09,店舗情報の一括更新,S04,みなと企画室,18,0,0,0,0,0,549,2026-02-28 02:00:00,Draft,779e5f1c4aa947ddd71cbb3a510339b6e8eb57152868ea0863f4122381774005
JEV-0420,jev-demo-0420,店舗情報の一括更新の取り組みのメモ — しおり運用室 [JEV-0420],T09,店舗情報の一括更新,S04,しおり運用室,25,0,0,0,0,0,554,2024-05-14 13:00:00,Draft,88f63fea581f4e1d0a02147b7549957aeace0002f3b25542282dd3e867a4d64d
JEV-0421,jev-demo-0421,店舗情報の一括更新の運用ノート — あさぎ情報室 [JEV-0421],T09,店舗情報の一括更新,S05,あさぎ情報室,4,0,0,0,1,0,507,2025-03-14 08:00:00,Draft,70ab25fab4353e1dc314c401bca72db764b898a4e4f4129b5ae5a6e04a15d3c8
JEV-0422,jev-demo-0422,店舗情報の一括更新の担当者の記録 — つむぎ広報室 [JEV-0422],T09,店舗情報の一括更新,S05,つむぎ広報室,7,0,0,0,1,0,517,2026-01-12 03:00:00,Draft,ba82e7d73110da2709b14a8a8e54304c1d633038a92d16c758d4ee9cbe614c5a
JEV-0423,jev-demo-0423,店舗情報の一括更新の作業日誌 — こもれび制作室 [JEV-0423],T09,店舗情報の一括更新,S05,こもれび制作室,12,0,0,0,1,0,519,2024-03-28 14:00:00,Draft,a311656322c539117d7fcacea64ee8513234de4ad6791a5450d8c97780b50e4e
JEV-0424,jev-demo-0424,店舗情報の一括更新の現場からの報告 — みなと企画室 [JEV-0424],T09,店舗情報の一括更新,S05,みなと企画室,18,0,0,0,1,0,522,2025-01-26 09:00:00,Draft,adb50c6a2e1957343b8cb32b7342842b35e0267adc620178b224e3f201f7441d
JEV-0425,jev-demo-0425,店舗情報の一括更新の取り組みのメモ — しおり運用室 [JEV-0425],T09,店舗情報の一括更新,S05,しおり運用室,25,0,0,0,1,0,529,2025-11-26 04:00:00,Draft,ca2f2b4b6960cdbbd6bbe57f0de46bff5862292f74f7b0233b764ceea218a065
JEV-0426,jev-demo-0426,店舗情報の一括更新の運用ノート — あさぎ情報室 [JEV-0426],T09,店舗情報の一括更新,S06,あさぎ情報室,4,1,0,0,1,0,488,2024-02-10 15:00:00,Draft,7069f237b508a1928984ba426f8f419a2fa1217b446af065f19e598745feb06b
JEV-0427,jev-demo-0427,店舗情報の一括更新の担当者の記録 — つむぎ広報室 [JEV-0427],T09,店舗情報の一括更新,S06,つむぎ広報室,7,1,0,0,1,0,496,2024-12-10 10:00:00,Draft,c7522981053140dfc783b2cb855ec26f738ea554d9e99bbe88b09dc3d656dead
